id,name,name_grel,name_grel_star,host_id,host_name,host_name 1,host_name 2,neighbourhood,neighbourhood_case,neighbourhood_loop,neighbourhood_cluster,latitude,longitude,room_type,price,price_crazy,minimum_nights,minimum_nights_long,number_of_reviews,last_review,last_review_timeless,reviews_per_month,calculated_host_listings_count,availability_365,name_grel 1,name_grel 2,name_grel 3,name_grel 4,name_grel 5,newname
1591370.0,(Comfy Northside Chicago Apt - Holiday Rates!),Comfy Northside Chicago Apt - Holiday Rates!,Comfy Northside Chicago Apt - Holiday Rates,8489460,Holly And Mark,Holly,Mark,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.01114474,-87.67634326,Entire home/apt,90,,2,,58,2018-10-21T00:00:00Z,2018-10-21,0.92,1,351,Comfy Northside Chicago Apt , Holiday Rates!,,,,Comfy Northside Chicago Apt  Holiday Rates!
1614802.0,(Lincoln Park/De Paul area.),Lincoln Park/De Paul area.,Lincoln Park/De Paul area.,8595700,Carin,Carin,,Lake view,Lake View,Lake View,Lake View,41.93574268,-87.66225183,Private room,60,,3,,215,2018-11-09T00:00:00Z,2018-11-09,3.86,1,303,Lincoln Park/De Paul area.,,,,,
1641601.0,(Private Nook in Leafy Andersonville),Private Nook in Leafy Andersonville,Private Nook in Leafy Andersonville,8626951,CC And Tun,CC,Tun,Uptown,Uptown,Uptown,Uptown,41.97281705,-87.67256711,Private room,69,,2,,225,2018-11-04T00:00:00Z,2018-11-04,3.58,1,352,Private Nook in Leafy Andersonville,,,,,
1641696.0,(Spacious Room in an Elegant Condo),Spacious Room in an Elegant Condo,Spacious Room in an Elegant Condo,8716277,Nirajan,Nirajan,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.96811348,-87.69570703,Private room,79,,2,,40,2018-10-16T00:00:00Z,2018-10-16,0.64,1,365,Spacious Room in an Elegant Condo,,,,,
1648535.0,(A block from Train Nice 2 Bedroom 2 Full Bathroom!),A block from Train Nice 2 Bedroom 2 Full Bathroom!,A block from Train Nice 2 Bedroom 2 Full Bathroom,1837370,Armando,Arm,o,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.01598983,-87.66901336,Entire home/apt,70,,4,,99,2018-10-28T00:00:00Z,2018-10-28,1.99,3,258,A block from Train Nice 2 Bedroom 2 Full Bathroom!,,,,,
1651829.0,(Luxury Apt on Grand Blue Line(Fulton Market)),Luxury Apt on Grand Blue Line(Fulton Market),Luxury Apt on Grand Blue Line(Fulton Market),8760813,Imran,Imran,,West Town,West Town,West Town,West Town,41.89232402,-87.64724514,Entire home/apt,92,,2,,7,2017-11-05T00:00:00Z,2017-11-05,0.11,1,0,Luxury Apt on Grand Blue Line(Fulton Market),,,,,
1656336.0,(Park Views-Walk to Orange Line(MDW)),Park Views-Walk to Orange Line(MDW),Park Views-Walk to Orange Line(MDW),8781008,Jenny,Jenny,,Mckinley Park,Mckinley Park,Mckinley Park,Mckinley Park,41.82515523,-87.67455755,Entire home/apt,95,,1,,227,2018-10-21T00:00:00Z,2018-10-21,3.76,2,350,Park Views,Walk to Orange Line(MDW),,,,Park ViewsWalk to Orange Line(MDW)
1656439.0,(Cozy & Modern Urban Oasis),Cozy & Modern Urban Oasis,Cozy & Modern Urban Oasis,517499,Derek,Derek,,Uptown,Uptown,Uptown,Uptown,41.95607587,-87.64535784,Entire home/apt,250,,7,,21,2016-09-19T00:00:00Z,2016-09-19,0.39,2,60,Cozy & Modern Urban Oasis,,,,,
1663673.0,(iKlektik House // Cardinal),iKlektik House // Cardinal,iKlektik House // Cardinal,8813383,Mindy And Tony,Mindy,Tony,West Town,West Town,West Town,West Town,41.8939826,-87.68606401,Entire home/apt,99,,2,,251,2018-11-05T00:00:00Z,2018-11-05,4.27,3,169,iKlektik House // Cardinal,,,,,
1668481.0,(Cozy 2BR Apt - Humboldt Park),Cozy 2BR Apt - Humboldt Park,Cozy 2BR Apt - Humboldt Park,531832,Evan,Evan,,West Town,West Town,West Town,West Town,41.89664875,-87.69719041,Entire home/apt,82,,4,,105,2018-10-29T00:00:00Z,2018-10-29,2.95,1,0,Cozy 2BR Apt , Humboldt Park,,,,Cozy 2BR Apt  Humboldt Park
1672647.0,(Victorian greystone near Loyola U!),Victorian greystone near Loyola U!,Victorian greystone near Loyola U,2707385,Caitlin And Lisa,Caitlin,Lisa,Rogers Park,Rogers Park,Rogers Park,Rogers Park,41.99892077,-87.67322142,Entire home/apt,109,,2,,195,2018-11-12T00:00:00Z,2018-11-12,3.13,1,341,Victorian greystone near Loyola U!,,,,,
1678422.0,(Nice room in Penthouse in Lakeview),Nice room in Penthouse in Lakeview,Nice room in Penthouse in Lakeview,8852597,Hector,Hector,,Lake view,Lake View,Lake View,Lake View,41.93464727,-87.65754491,Private room,75,,1,,25,2018-10-27T00:00:00Z,2018-10-27,0.4,5,83,Nice room in Penthouse in Lakeview,,,,,
1684266.0,(Room One),Room One,Room One,3730806,Erick,Erick,,Edgewater,Edgewater,Edgewater,Edgewater,41.98785571,-87.66390516,Private room,99,,1,,0,,,,6,59,Room One,,,,,
1721045.0,(*Recent Price Drop! Superb location!),*Recent Price Drop! Superb location!,Recent Price Drop Superb location,2885441,Tracy,Tracy,,West Town,West Town,West Town,West Town,41.88998967,-87.66253612,Private room,69,,1,,67,2018-10-30T00:00:00Z,2018-10-30,1.08,5,354,*Recent Price Drop! Superb location!,,,,,
1721109.0,(Large Vintage 3 bedroom unit short walk toTrain),Large Vintage 3 bedroom unit short walk toTrain,Large Vintage 3 bedroom unit short walk toTrain,1837370,Armando,Arm,o,Rogers Park,Rogers Park,Rogers Park,Rogers Park,41.99968674,-87.67115873,Entire home/apt,100,,4,,133,2018-10-17T00:00:00Z,2018-10-17,2.62,3,228,Large Vintage 3 bedroom unit short walk toTrain,,,,,
1746734.0,(Stylish One Bedroom Apt In HydePark),Stylish One Bedroom Apt In HydePark,Stylish One Bedroom Apt In HydePark,9192868,Rebecca,Rebecca,,hyde park,Hyde Park,Hyde Park,Hyde Park,41.79984189,-87.59464747,Entire home/apt,100,,3,,295,2018-11-04T00:00:00Z,2018-11-04,4.78,1,254,Stylish One Bedroom Apt In HydePark,,,,,
1759266.0,(Lakeview / Lincoln Park Vintage),Lakeview / Lincoln Park Vintage,Lakeview / Lincoln Park Vintage,9249272,Mark,Mark,,Lake view,Lake View,Lake View,Lake View,41.93485038,-87.65965035,Entire home/apt,250,,3,,26,2018-07-25T00:00:00Z,2018-07-25,0.49,1,340,Lakeview / Lincoln Park Vintage,,,,,
1759389.0,(Casa Coraz?_n (W) near Rush / UIC),Casa Coraz?_n (W) near Rush / UIC,Casa Coraz?_n (W) near Rush / UIC,1559157,Amanda,Am,a,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.84773418,-87.68234504,Private room,67,,2,,104,2018-09-29T00:00:00Z,2018-09-29,1.68,3,326,Casa Coraz?_n (W) near Rush / UIC,,,,,
1778910.0,(South Loop Cozy 2BdRm parking&WiFi&NetFlix),South Loop Cozy 2BdRm parking&WiFi&NetFlix,South Loop Cozy 2BdRm parking&WiFi&NetFlix,9339313,Leon,Leon,,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85674734,-87.65501478,Entire home/apt,69,,1,,348,2018-11-11T00:00:00Z,2018-11-11,6.39,11,74,South Loop Cozy 2BdRm parking&WiFi&NetFlix,,,,,
1784523.0,(Beautiful 2 bed room apartment),Beautiful 2 bed room apartment,Beautiful 2 bed room apartment,8651445,Hanne,Hanne,,Avondale,Avondale,Avondale,Avondale,41.93998402,-87.70271904,Entire home/apt,93,,1,,87,2018-11-04T00:00:00Z,2018-11-04,1.59,1,355,Beautiful 2 bed room apartment,,,,,
1785039.0,(Modern 2BR/2BA in W. Wicker Park),Modern 2BR/2BA in W. Wicker Park,Modern 2BR/2BA in W. Wicker Park,9368604,Ed,Ed,,West Town,West Town,West Town,West Town,41.90761732,-87.68575306,Entire home/apt,129,,2,,247,2018-11-05T00:00:00Z,2018-11-05,4.11,1,95,Modern 2BR/2BA in W. Wicker Park,,,,,
1798506.0,(Spacious duplex in trendy Bucktown),Spacious duplex in trendy Bucktown,Spacious duplex in trendy Bucktown,6926429,Evan,Evan,,West Town,West Town,West Town,West Town,41.91129027,-87.68337194,Entire home/apt,289,,2,,3,2016-08-21T00:00:00Z,2016-08-21,0.1,1,0,Spacious duplex in trendy Bucktown,,,,,
1805794.0,(BB's Logan Square Apartment),BB's Logan Square Apartment,BB's Logan Square Apartment,9464417,Barrett,Barrett,,Logan Square,Logan Square,Logan Square,Logan Square,41.91840819,-87.70860631,Entire home/apt,110,,3,,35,2018-10-21T00:00:00Z,2018-10-21,0.59,1,0,BB's Logan Square Apartment,,,,,
1810118.0,(Huge Private 1BR/Full Bath near U of Chicago),Huge Private 1BR/Full Bath near U of Chicago,Huge Private 1BR/Full Bath near U of Chicago,9483312,Ryan,Ryan,,Woodlawn,Woodlawn,Woodlawn,Woodlawn,41.77891556,-87.59886221,Private room,59,,1,,258,2018-11-12T00:00:00Z,2018-11-12,4.47,1,171,Huge Private 1BR/Full Bath near U of Chicago,,,,,
1837153.0,(Musician's Quarters),Musician's Quarters,Musician's Quarters,9601147,Chester,Chester,,hyde park,Hyde Park,Hyde Park,Hyde Park,41.79962669,-87.59476784,Entire home/apt,115,,3,,42,2018-10-28T00:00:00Z,2018-10-28,0.71,1,333,Musician's Quarters,,,,,
1854000.0,(Charming Unit Near Wrigley Field & Lake Michigan),Charming Unit Near Wrigley Field & Lake Michigan,Charming Unit Near Wrigley Field & Lake Michigan,9471604,James,James,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.93282818,-87.64315195,Entire home/apt,130,,1,,151,2018-10-21T00:00:00Z,2018-10-21,2.55,1,365,Charming Unit Near Wrigley Field & Lake Michigan,,,,,
1857003.0,(Wicker Park|Private Room|Near Train),Wicker Park|Private Room|Near Train,Wicker Park|Private Room|Near Train,6557364,Steve,Steve,,West Town,West Town,West Town,West Town,41.9094068,-87.68353967,Private room,70,,1,,441,2018-11-11T00:00:00Z,2018-11-11,7.26,2,351,Wicker Park|Private Room|Near Train,,,,,
1861548.0,(Stay amongst Wicker Park mansions!),Stay amongst Wicker Park mansions!,Stay amongst Wicker Park mansions,9402510,D??tus And Stacey,D??tus,Stacey,West Town,West Town,West Town,West Town,41.91055714,-87.67958723,Private room,125,,2,,42,2018-06-13T00:00:00Z,2018-06-13,0.78,1,299,Stay amongst Wicker Park mansions!,,,,,
1885107.0,(Studio in Old Town Chicago-close to everything),Studio in Old Town Chicago-close to everything,Studio in Old Town Chicago-close to everything,9808540,Ilona,Ilona,,Near North Side,Near North Side,Near North Side,Near North Side,41.90207942,-87.63478558,Entire home/apt,64,,24,,11,2018-11-04T00:00:00Z,2018-11-04,0.19,2,53,Studio in Old Town Chicago,close to everything,,,,Studio in Old Town Chicagoclose to everything
1900901.0,"(Delightful Bedroom in vintage home,Rogers Park)","Delightful Bedroom in vintage home,Rogers Park","Delightful Bedroom in vintage home,Rogers Park",2453507,Estelle,Estelle,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.00399979,-87.67503349,Private room,80,,3,,27,2017-09-03T00:00:00Z,2017-09-03,0.49,3,364,"Delightful Bedroom in vintage home,Rogers Park",,,,,
1954633.0,(Lincoln Park/DePaul- Private room & bath),Lincoln Park/DePaul- Private room & bath,Lincoln Park/DePaul- Private room & bath,3217364,Mary Kay,Mary Kay,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.9310091,-87.65878467,Private room,90,,1,,144,2018-11-11T00:00:00Z,2018-11-11,2.61,1,360,Lincoln Park/DePaul, Private room & bath,,,,Lincoln Park/DePaul Private room & bath
1960332.0,(Chicago Guest House | Elegance in Wrigleyville),Chicago Guest House | Elegance in Wrigleyville,Chicago Guest House | Elegance in Wrigleyville,1,Teri,Teri,,Lake view,Lake View,Lake View,Lake View,41.94326885,-87.66080793,Entire home/apt,469,,3,,2,2018-10-14T00:00:00Z,2018-10-14,0.48,6,318,Chicago Guest House | Elegance in Wrigleyville,,,,,
1964520.0,(Discover Vibrant Wrigleyville from This Guesthouse),Discover Vibrant Wrigleyville from This Guesthouse,Discover Vibrant Wrigleyville from This Guesthouse,1,Teri,Teri,,Lake view,Lake View,Lake View,Lake View,41.95100362,-87.66203123,Entire home/apt,389,,3,,7,2018-09-23T00:00:00Z,2018-09-23,0.36,6,332,Discover Vibrant Wrigleyville from This Guesthouse,,,,,
1965410.0,(Chicago Guest House | Best Choice in Wrigleyville),Chicago Guest House | Best Choice in Wrigleyville,Chicago Guest House | Best Choice in Wrigleyville,1,Teri,Teri,,Lake view,Lake View,Lake View,Lake View,41.94852593,-87.66162229,Entire home/apt,399,,3,,8,2018-06-24T00:00:00Z,2018-06-24,0.27,6,304,Chicago Guest House | Best Choice in Wrigleyville,,,,,
1984545.0,(Mansion in Bronzeville),Mansion in Bronzeville,Mansion in Bronzeville,4010906,Bobbie,Bobbie,,Grand Boulevard,Grand Boulevard,Grand Boulevard,Grand Boulevard,41.81832346,-87.61462547,Entire home/apt,419,,2,,4,2017-06-06T00:00:00Z,2017-06-06,0.1,6,365,Mansion in Bronzeville,,,,,
1989590.0,(Cozy Bedroom in Spacious Duplex Apt),Cozy Bedroom in Spacious Duplex Apt,Cozy Bedroom in Spacious Duplex Apt,1,Laura And Joel,Laura,Joel,West Town,West Town,West Town,West Town,41.91344447,-87.69030794,Private room,55,,3,,164,2018-10-21T00:00:00Z,2018-10-21,2.79,1,352,Cozy Bedroom in Spacious Duplex Apt,,,,,
1995991.0,(2 Bedroom Modern Vintage Greystone),2 Bedroom Modern Vintage Greystone,2 Bedroom Modern Vintage Greystone,2498054,Henry,Henry,,Lake view,Lake View,Lake View,Lake View,41.9453029,-87.65083559,Entire home/apt,65,,3,,229,2018-10-28T00:00:00Z,2018-10-28,3.86,1,254,2 Bedroom Modern Vintage Greystone,,,,,
2011301.0,(Bucktown - Great Northside Location),Bucktown - Great Northside Location,Bucktown - Great Northside Location,5166793,Carrie And Brad,Carrie,Brad,Logan Square,Logan Square,Logan Square,Logan Square,41.92146164,-87.68698988,Private room,75,,1,,155,2018-10-28T00:00:00Z,2018-10-28,2.59,2,84,Bucktown , Great Northside Location,,,,Bucktown  Great Northside Location
2012443.0,(Great space in hip neighborhood!),Great space in hip neighborhood!,Great space in hip neighborhood,7245979,Jason,Jason,,West Town,West Town,West Town,West Town,41.89253017,-87.66047827,Private room,55,,3,,170,2018-10-28T00:00:00Z,2018-10-28,3.18,1,299,Great space in hip neighborhood!,,,,,
2020081.0,(Modern space close to O'Hare),Modern space close to O'Hare,Modern space close to O'Hare,7975005,Silvia,Silvia,,Norwood Park,Norwood Park,Norwood Park,Norwood Park,41.9750018,-87.81464622,Private room,80,,2,,21,2018-05-20T00:00:00Z,2018-05-20,0.39,1,364,Modern space close to O'Hare,,,,,
2026439.0,(Super Charming Top Floor Vintage Apartment),Super Charming Top Floor Vintage Apartment,Super Charming Top Floor Vintage Apartment,4354536,Rachel,Rachel,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.93266741,-87.64028183,Entire home/apt,98,,30,,4,2017-01-09T00:00:00Z,2017-01-09,0.11,1,171,Super Charming Top Floor Vintage Apartment,,,,,
2051505.0,(Sweet2 Bedroom Condo in Uptown),Sweet2 Bedroom Condo in Uptown,Sweet2 Bedroom Condo in Uptown,1,Caitlin,Caitlin,,Uptown,Uptown,Uptown,Uptown,41.96267334,-87.66526009,Entire home/apt,220,,3,,26,2018-09-16T00:00:00Z,2018-09-16,0.46,1,173,Sweet2 Bedroom Condo in Uptown,,,,,
2062638.0,(Downtown Urban Oasis + Huge Deck!),Downtown Urban Oasis + Huge Deck!,Downtown Urban Oasis + Huge Deck,1876597,The Adventurers,The Adventurers,,West Town,West Town,West Town,West Town,41.89669608,-87.65733869,Entire home/apt,295,,1,,124,2018-10-29T00:00:00Z,2018-10-29,2.08,2,365,Downtown Urban Oasis + Huge Deck!,,,,,
2075284.0,"(Nicely remodeled by IIT/McCormick, Free Parking!)","Nicely remodeled by IIT/McCormick, Free Parking!","Nicely remodeled by IIT/McCormick, Free Parking",399682,Jay,Jay,,Douglas,Douglas,Douglas,Douglas,41.82795513,-87.61841316,Private room,60,,2,,108,2018-10-30T00:00:00Z,2018-10-30,1.94,3,334,"Nicely remodeled by IIT/McCormick, Free Parking!",,,,,
2075573.0,(Spacious Private Room + Parking at Ellis Place),Spacious Private Room + Parking at Ellis Place,Spacious Private Room + Parking at Ellis Place,2465946,Bonita And Frank,Bonita,Frank,Oakland,Oakland,Oakland,Oakland,41.8292618,-87.60858623,Private room,38,,1,,190,2018-10-22T00:00:00Z,2018-10-22,3.18,4,356,Spacious Private Room + Parking at Ellis Place,,,,,
2087914.0,(Petite Victorian 1),Petite Victorian 1,Petite Victorian 1,1,Eli,Eli,,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85658299,-87.65422952,Entire home/apt,90,,1,,87,2018-11-05T00:00:00Z,2018-11-05,1.59,1,351,Petite Victorian 1,,,,,
2093894.0,(Awesome Room & View - Lincoln Park),Awesome Room & View - Lincoln Park,Awesome Room & View - Lincoln Park,8549643,George And Sean,George,Sean,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.91765536,-87.65337165,Private room,85,,1,,211,2018-11-05T00:00:00Z,2018-11-05,3.65,25,129,Awesome Room & View , Lincoln Park,,,,Awesome Room & View  Lincoln Park
2103986.0,(Mid-Century Townhouse in Lakeview),Mid-Century Townhouse in Lakeview,Mid-Century Townhouse in Lakeview,1838943,Sunnie/Randolph,Sunnie/R,olph,Lake view,Lake View,Lake View,Lake View,41.93394579,-87.63922902,Private room,75,,1,,115,2018-09-28T00:00:00Z,2018-09-28,2.1,2,353,Mid,Century Townhouse in Lakeview,,,,MidCentury Townhouse in Lakeview
2117388.0,(Room Two),Room Two,Room Two,3730806,Erick,Erick,,Edgewater,Edgewater,Edgewater,Edgewater,41.98875547,-87.66514904,Private room,79,,1,,0,,,,6,64,Room Two,,,,,
2117401.0,(Room Three),Room Three,Room Three,3730806,Erick,Erick,,Edgewater,Edgewater,Edgewater,Edgewater,41.98893348,-87.66451145,Private room,129,,1,,0,,,,6,67,Room Three,,,,,
2117415.0,(Room Four),Room Four,Room Four,3730806,Erick,Erick,,Edgewater,Edgewater,Edgewater,Edgewater,41.9892725,-87.66578505,Private room,129,,1,,0,,,,6,64,Room Four,,,,,
2117550.0,(Room Five),Room Five,Room Five,3730806,Erick,Erick,,Edgewater,Edgewater,Edgewater,Edgewater,41.98797115,-87.66361757,Private room,89,,1,,0,,,,6,68,Room Five,,,,,
2139407.0,(Urban Farm Fun!Walk to Metra/CTA ),Urban Farm Fun!Walk to Metra/CTA,Urban Farm FunWalk to Metra/CTA,1,Nicky,Nicky,,East Garfield Park,East Garfield Park,East Garfield Park,East Garfield Park,41.88744587,-87.70783669,Entire home/apt,83,,1,,335,2018-10-27T00:00:00Z,2018-10-27,5.68,13,358,Urban Farm Fun!Walk to Metra/CTA,,,,,
2140051.0,(Glorious Wrigleyville Rooftop with City View),Glorious Wrigleyville Rooftop with City View,Glorious Wrigleyville Rooftop with City View,1,Sven And Kaluhi,Sven,Kaluhi,Lake view,Lake View,Lake View,Lake View,41.9396166,-87.64334485,Entire home/apt,109,,45,,45,2018-06-13T00:00:00Z,2018-06-13,0.77,2,102,Glorious Wrigleyville Rooftop with City View,,,,,
2163634.0,(Bright Spacious 2 BR),Bright Spacious 2 BR,Bright Spacious 2 BR,223896,Stephanie,Stephanie,,Norwood Park,Norwood Park,Norwood Park,Norwood Park,41.9946151,-87.77950414,Entire home/apt,95,,1,,145,2018-10-28T00:00:00Z,2018-10-28,2.66,1,201,Bright Spacious 2 BR,,,,,
2178033.0,(Bright Lincoln Park Pied a Terre),Bright Lincoln Park Pied a Terre,Bright Lincoln Park Pied a Terre,1,Lauren,Lauren,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92402518,-87.63782617,Entire home/apt,135,,2,,113,2018-09-02T00:00:00Z,2018-09-02,1.99,1,0,Bright Lincoln Park Pied a Terre,,,,,
2189522.0,(Casa Coraz?_n (E) near Rush / UIC),Casa Coraz?_n (E) near Rush / UIC,Casa Coraz?_n (E) near Rush / UIC,1559157,Amanda,Am,a,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.84720763,-87.67932414,Private room,67,,2,,128,2018-11-10T00:00:00Z,2018-11-10,2.28,3,357,Casa Coraz?_n (E) near Rush / UIC,,,,,
2198953.0,"(Spacious, private, comfy Logan Square apartment)","Spacious, private, comfy Logan Square apartment","Spacious, private, comfy Logan Square apartment",9406905,Diann,Diann,,Logan Square,Logan Square,Logan Square,Logan Square,41.92323122,-87.71348165,Entire home/apt,120,,4,,81,2018-11-05T00:00:00Z,2018-11-05,2.06,1,173,"Spacious, private, comfy Logan Square apartment",,,,,
2204244.0,(Wicker Park|Private Room|Near Train),Wicker Park|Private Room|Near Train,Wicker Park|Private Room|Near Train,6557364,Steve,Steve,,West Town,West Town,West Town,West Town,41.90991895,-87.68411149,Private room,73,,1,,420,2018-11-13T00:00:00Z,2018-11-13,7.26,2,347,Wicker Park|Private Room|Near Train,,,,,
2212823.0,(2BR/2Bth w/city view prvt roof deck),2BR/2Bth w/city view prvt roof deck,2BR/2Bth w/city view prvt roof deck,1,Brian,Brian,,West Town,West Town,West Town,West Town,41.89308753,-87.65061847,Entire home/apt,249,,2,,50,2018-09-03T00:00:00Z,2018-09-03,0.99,1,0,2BR/2Bth w/city view prvt roof deck,,,,,
2227179.0,(Ukrainian Village Apartment),Ukrainian Village Apartment,Ukrainian Village Apartment,1,Christiane And Anders,Christiane,Anders,West Town,West Town,West Town,West Town,41.89984396,-87.67640162,Entire home/apt,100,,5,,39,2018-10-11T00:00:00Z,2018-10-11,0.67,1,185,Ukrainian Village Apartment,,,,,
2238443.0,(Location and Luxury GoldCoast condo with Parking),Location and Luxury GoldCoast condo with Parking,Location and Luxury GoldCoast condo with Parking,8716401,Jay,Jay,,Near North Side,Near North Side,Near North Side,Near North Side,41.90098553,-87.63384596,Entire home/apt,150,,1,,30,2018-10-08T00:00:00Z,2018-10-08,0.56,1,13,Location and Luxury GoldCoast condo with Parking,,,,,
2242041.0,(Nordic-ish Room in Sunny Condo close to Downtown!),Nordic-ish Room in Sunny Condo close to Downtown!,Nordic-ish Room in Sunny Condo close to Downtown,65172,Erin,Erin,,West Town,West Town,West Town,West Town,41.89932143,-87.66912723,Private room,60,,1,,54,2018-10-10T00:00:00Z,2018-10-10,4.09,1,87,Nordic,ish Room in Sunny Condo close to Downtown!,,,,Nordicish Room in Sunny Condo close to Downtown!
2269742.0,"(Gorgeous views,sky-high style!)","Gorgeous views,sky-high style!","Gorgeous views,sky-high style",178727,Benjamin,Benjamin,,Near South Side,Near South Side,Near South Side,Near South Side,41.85958965,-87.62234248,Entire home/apt,197,,2,,24,2018-08-26T00:00:00Z,2018-08-26,0.42,1,8,"Gorgeous views,sky",high style!,,,,"Gorgeous views,skyhigh style!"
2298310.0,"(Hyde Park, Chicago. Free bikes.)","Hyde Park, Chicago. Free bikes.","Hyde Park, Chicago. Free bikes.",1385332,Patt,Patt,,Kenwood,Kenwood,Kenwood,Kenwood,41.80378699,-87.6038621,Private room,29,,1,,16,2018-09-25T00:00:00Z,2018-09-25,0.29,8,75,"Hyde Park, Chicago. Free bikes.",,,,,
2305194.0,(4 Bed Private Room - Wrigley Hostel),4 Bed Private Room - Wrigley Hostel,4 Bed Private Room - Wrigley Hostel,7391164,Brendan,Brendan,,Lake view,Lake View,Lake View,Lake View,41.94699269,-87.65502941,Private room,96,,1,,32,2018-08-13T00:00:00Z,2018-08-13,0.58,10,365,4 Bed Private Room , Wrigley Hostel,,,,4 Bed Private Room  Wrigley Hostel
2305230.0,(10 Bed Shared Room - Wrigley Hostel),10 Bed Shared Room - Wrigley Hostel,10 Bed Shared Room - Wrigley Hostel,7391164,Brendan,Brendan,,Lake view,Lake View,Lake View,Lake View,41.94655533,-87.65508659,Shared room,27,,1,,70,2018-11-11T00:00:00Z,2018-11-11,1.47,10,358,10 Bed Shared Room , Wrigley Hostel,,,,10 Bed Shared Room  Wrigley Hostel
2305280.0,(6 Bed Shared Dorm - Wrigley Hostel),6 Bed Shared Dorm - Wrigley Hostel,6 Bed Shared Dorm - Wrigley Hostel,7391164,Brendan,Brendan,,Lake view,Lake View,Lake View,Lake View,41.94661878,-87.6554068,Shared room,50,,1,,82,2018-11-11T00:00:00Z,2018-11-11,1.44,10,352,6 Bed Shared Dorm , Wrigley Hostel,,,,6 Bed Shared Dorm  Wrigley Hostel
2320101.0,(2 Bed Private Dorm - Wrigley Hostel),2 Bed Private Dorm - Wrigley Hostel,2 Bed Private Dorm - Wrigley Hostel,7391164,Brendan,Brendan,,Lake view,Lake View,Lake View,Lake View,41.94703187,-87.65496183,Private room,60,,1,,28,2018-09-11T00:00:00Z,2018-09-11,0.52,10,365,2 Bed Private Dorm , Wrigley Hostel,,,,2 Bed Private Dorm  Wrigley Hostel
2364469.0,(8 Bed Shared Dorm - Wrigley Hostel),8 Bed Shared Dorm - Wrigley Hostel,8 Bed Shared Dorm - Wrigley Hostel,7391164,Brendan,Brendan,,Lake view,Lake View,Lake View,Lake View,41.94616914,-87.65471798,Shared room,25,,1,,64,2018-09-10T00:00:00Z,2018-09-10,1.12,10,363,8 Bed Shared Dorm , Wrigley Hostel,,,,8 Bed Shared Dorm  Wrigley Hostel
2396340.0,"(Unique, Handcrafted Art Gallery Condo in River West Chicago)","Unique, Handcrafted Art Gallery Condo in River West Chicago","Unique, Handcrafted Art Gallery Condo in River West Chicago",5228189,Matthew,Matthew,,West Town,West Town,West Town,West Town,41.89648365,-87.65651338,Entire home/apt,302,,1,,271,2018-11-04T00:00:00Z,2018-11-04,4.77,4,104,"Unique, Handcrafted Art Gallery Condo in River West Chicago",,,,,
2429295.0,(Old school Chicago apartment),Old school Chicago apartment,Old school Chicago apartment,1,David,David,,Near West Side,Near West Side,Near West Side,Near West Side,41.86755506,-87.68661934,Private room,79,,1,,40,2018-08-09T00:00:00Z,2018-08-09,0.72,3,156,Old school Chicago apartment,,,,,
2437230.0,(City Hideaway),City Hideaway,City Hideaway,7000138,Brock And Kim,Brock,Kim,North Center,North Center,North Center,North Center,41.94263588,-87.68335842,Entire home/apt,85,,1,,65,2018-11-04T00:00:00Z,2018-11-04,1.2,1,147,City Hideaway,,,,,
